FID,IID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,inferred_ancestry,data_source,assignment_confidence,distance_to_centroid,sample_type,known_ancestry,donor_id,dataset,self_reported_ethnicity,ethnicity_ontology_term,mage_1kgp_population,mage_1kgp_ancestry,genomic_ancestry_pca,genomic_ancestry_ml,ml_confidence,ethnicity_ancestry_concordance,KNN_prediction,RandomForest_prediction,ml_consensus_prediction,KNN_confidence,RandomForest_confidence,ml_consensus_confidence,projection_status,final_consensus_ancestry,final_consensus_confidence,final_consensus_method
HG02215,HG02215,-0.0128008,-0.0082268,0.00964882,0.00343934,0.00065414,-0.00115707,0.00222883,-0.00142846,0.00135455,0.0064932,0.000348146,0.0161233,0.0163227,-0.0326564,-0.0112583,0.0254796,-0.0104121,0.000168398,0.000175971,0.00409804,EUR,MAGE,0.6842010524005682,0.0016939051604525,MAGE,white,HG02215,MAGE,,,GBR,EUR,EUR,,,unknown,,,,,,,Reference,EUR,0.6842010524005682,Stage1_PCA
HG02220,HG02220,-0.0117181,-0.00739973,0.00877365,0.00335001,0.000936921,0.00117725,-0.000777732,0.000681642,0.00221726,0.0080465,-0.00560603,-0.0109445,0.0184959,-0.0352085,-0.0130213,0.0310539,-0.00955936,-0.00183132,0.00135102,0.0017006,EUR,MAGE,0.8426793264021062,0.0008438479699791,MAGE,white,HG02220,MAGE,,,IBS,EUR,EUR,,,unknown,,,,,,,Reference,EUR,0.8426793264021062,Stage1_PCA
HG02230,HG02230,-0.0120841,-0.00826785,0.00825244,0.0038031,-0.000853797,-0.00127961,-0.000941892,0.00431255,0.00248247,0.00825667,-0.00332557,-0.0144483,0.0184713,-0.0359645,-0.0139301,0.031813,-0.0116443,-0.00100299,0.000958358,0.00200458,EUR,MAGE,0.7015422415329877,0.0016008892400922,MAGE,white,HG02230,MAGE,,,IBS,EUR,EUR,,,unknown,,,,,,,Reference,EUR,0.7015422415329877,Stage1_PCA
HG02232,HG02232,-0.0110685,-0.00833023,0.00830837,0.00198984,-0.000845742,0.000139004,-0.00121505,0.00276491,0.0014742,0.00635999,-0.00614944,-0.0218981,0.0210786,-0.0389335,-0.0148472,0.0330687,-0.0122456,-0.000947517,0.000642287,0.00380628,EUR,MAGE,0.6314648796732938,0.001976775245373,MAGE,white,HG02232,MAGE,,,IBS,EUR,EUR,,,unknown,,,,,,,Reference,EUR,0.6314648796732938,Stage1_PCA
HG02236,HG02236,-0.0113217,-0.00810453,0.00967976,0.00126526,0.000335582,-0.000366234,-0.00134353,0.00128574,-0.000910623,0.00726268,-0.00470412,-0.016678,0.0195831,-0.0376716,-0.0133205,0.0317195,-0.0108424,-0.00271413,0.00119971,0.00338578,EUR,MAGE,0.691928114188236,0.0016524581894073,MAGE,white,HG02236,MAGE,,,IBS,EUR,EUR,,,unknown,,,,,,,Reference,EUR,0.691928114188236,Stage1_PCA
HG02250,HG02250,-0.00292878,0.0611565,-0.0170291,0.0257873,-0.000816672,-0.0029409,-0.00125353,0.00185972,-0.00124075,-0.03294,0.00206802,-0.00474225,0.00463967,-0.00816449,-0.00222416,0.0055391,-0.00287033,-0.000754994,-0.00140239,0.00134034,EAS,MAGE,0.8204446334608916,0.0004251087122275,MAGE,east asian,HG02250,MAGE,,,CDX,EAS,Unknown,,,unknown,,,,,,,Reference,EAS,0.8204446334608916,Stage1_PCA
HG02265,HG02265,-0.00702475,0.042273,-0.0442259,-0.108115,0.00503237,0.0077678,0.00949605,-0.00730473,0.00336494,0.0711105,0.0828752,0.0046949,-0.00848914,0.0209583,0.00796144,-0.0151721,0.00588812,-0.00117656,-0.00223854,-0.00356654,AMR,MAGE,0.3383697095455821,0.0266114642375193,MAGE,hispanic or latino,HG02265,MAGE,,,PEL,AMR,Unknown,,,unknown,,,,,,,Reference,AMR,0.3383697095455821,Stage1_PCA
HG02271,HG02271,-0.00632088,0.0446048,-0.0458799,-0.110504,0.00511089,0.00895536,0.00804688,-0.0078988,-0.000745474,0.0737574,0.0881692,0.00360005,-0.0104721,0.0243085,0.00785829,-0.018736,0.00624796,-0.00268367,-0.000294781,-0.00123506,Unknown,MAGE,0.0,inf,MAGE,hispanic or latino,HG02271,MAGE,,,PEL,AMR,Unknown,,,unknown,AMR,AMR,AMR,1.0,1.0,1.0,Stage2_ML_Projected,AMR,1.0,Stage2_ML_High
HG02274,HG02274,0.00828158,0.0251975,-0.0275555,-0.067251,0.00364493,0.00639149,0.00456075,-0.00472928,0.000563529,0.0498238,0.0563549,0.00138924,-0.00102178,0.0171495,0.00214366,-0.0055967,0.00786079,0.00149447,-0.0064802,0.00212113,AMR,MAGE,0.607454727551622,0.01578858258166,MAGE,hispanic or latino,HG02274,MAGE,,,PEL,AMR,AFR,,,unknown,,,,,,,Reference,AMR,0.607454727551622,Stage1_PCA
HG02281,HG02281,0.0534907,-0.00864273,-0.00376504,0.00127032,-0.000622974,8.16299e-06,0.000684963,-0.00018915,-0.00134202,0.000435867,-0.00143851,0.00545393,0.00365921,0.031638,-0.00205652,0.031724,-0.0245755,-0.00558883,-0.0398938,0.0107434,AFR,MAGE,0.8768414995428789,0.0025707378676465,MAGE,black or african american,HG02281,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.8768414995428789,Stage1_PCA
HG02282,HG02282,0.0419476,-0.00809375,-0.00194879,0.00091832,0.000326273,-0.000131707,0.00102741,0.000375402,-2.68692e-05,0.00259256,-0.00235975,0.00941945,0.00548396,0.0049411,0.00361173,0.0221726,-0.0153912,-0.0152351,-0.0144496,-0.00529812,AFR,MAGE,0.5552709272683922,0.0092830122473966,MAGE,black or african american,HG02282,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.5552709272683922,Stage1_PCA
HG02283,HG02283,0.0416272,-0.00758584,-0.00200514,0.00204716,-0.000328849,0.000154935,-7.78992e-05,0.000747388,0.000135078,0.00378338,-0.00200925,0.00765949,0.0164511,0.00974679,-0.00417476,0.0279893,-0.020127,-0.017382,0.00128263,0.016026,AFR,MAGE,0.5409227082737316,0.0095825085043822,MAGE,black or african american,HG02283,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.5409227082737316,Stage1_PCA
HG02292,HG02292,-0.00777785,0.0384143,-0.0391469,-0.0973664,0.00346079,0.00756589,0.00895405,-0.00648821,-0.000125353,0.0656419,0.0759627,0.00073213,-0.00844667,0.0174453,0.0048168,-0.0118705,0.0036514,-0.00185239,-0.000222991,-0.0017293,AMR,MAGE,0.4312971397907305,0.0228738255254904,MAGE,hispanic or latino,HG02292,MAGE,,,PEL,AMR,Unknown,,,unknown,,,,,,,Reference,AMR,0.4312971397907305,Stage1_PCA
HG02301,HG02301,-0.00697248,0.0360383,-0.036193,-0.0908315,0.00212406,0.00891701,0.0089244,-0.00717093,0.00271831,0.0662893,0.0753319,-0.00272673,-0.00516549,0.00994427,0.00247402,-0.00899631,0.00309898,-0.000669214,-0.0016492,-0.00131113,AMR,MAGE,0.492559372835495,0.0204097942571191,MAGE,hispanic or latino,HG02301,MAGE,,,PEL,AMR,Unknown,,,unknown,,,,,,,Reference,AMR,0.492559372835495,Stage1_PCA
HG02307,HG02307,0.0515618,-0.00792902,-0.00373625,0.00284958,-0.000397882,-0.000541811,0.0016511,0.00123662,0.00154356,0.00310122,-0.000320345,0.00558103,-0.00924618,0.0172626,-0.00754262,0.0262694,-0.00927941,-0.000755008,-0.00210614,-0.0107808,AFR,MAGE,0.9718294499534272,0.0005880154393595,MAGE,black or african american,HG02307,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.9718294499534272,Stage1_PCA
HG02312,HG02312,-0.00817291,0.0256912,-0.0254019,-0.0688734,0.00346826,0.00517118,0.00715116,-0.00571019,-0.00116369,0.0473487,0.0490747,-0.0042885,0.00187818,-0.00221933,-0.00223923,0.0026538,-0.00205385,0.00137661,-0.00047618,0.000537759,SAS,MAGE,0.4155584392248288,0.0061421431093163,MAGE,hispanic or latino,HG02312,MAGE,,,PEL,AMR,Unknown,,,unknown,,,,,,,Reference,SAS,0.4155584392248288,Stage1_PCA
HG02323,HG02323,0.0510289,-0.00846084,-0.00314996,0.00208273,-0.000852498,-1.06533e-05,-0.000139272,0.00180811,4.8051e-05,0.00265461,-0.000967122,0.00680519,0.000133601,0.0118958,-0.00776387,0.042244,-0.0247655,-0.00903668,-0.0286372,0.0214517,AFR,MAGE,0.951221721639766,0.0010181690003842,MAGE,black or african american,HG02323,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.951221721639766,Stage1_PCA
HG02332,HG02332,0.0493886,-0.00819565,-0.00277411,0.00167121,0.00055042,-0.000292867,0.000476211,0.00091243,-0.000240987,0.00322959,0.000265874,0.00488622,0.00120417,0.00762515,-0.0059528,0.0397247,-0.0295041,0.0089304,-0.00675882,0.00776854,AFR,MAGE,0.9059192304500572,0.0019637864702937,MAGE,black or african american,HG02332,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.9059192304500572,Stage1_PCA
HG02334,HG02334,0.0386678,-0.00818507,-0.000315871,0.00360859,-0.0014717,-0.000272289,-6.71876e-05,0.0015162,-0.00123078,0.00464124,0.00206659,0.0041264,0.00816387,-0.000628271,-0.00633365,0.0327136,-0.016149,0.00960427,-0.00233788,0.0136152,AFR,MAGE,0.3981777394162952,0.0125620827562268,MAGE,black or african american,HG02334,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.3981777394162952,Stage1_PCA
HG02337,HG02337,0.04779,-0.00799633,-0.00330515,0.00141303,0.0018429,0.000581536,0.000512632,0.000258751,0.00056804,0.00414195,-0.00122628,0.00798007,0.0139816,0.0117067,-0.0209736,0.030962,-0.0203256,0.0103196,-0.0115582,0.014701,AFR,MAGE,0.8341967687824132,0.0034608788145938,MAGE,black or african american,HG02337,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.8341967687824132,Stage1_PCA
HG02348,HG02348,-0.00674349,0.0372388,-0.0391732,-0.0948511,0.00301926,0.00715383,0.00818234,-0.00605206,0.00209296,0.0656428,0.0718973,-2.28337e-05,-0.00383264,0.0122024,0.00400141,-0.00874335,0.00300347,-0.00120702,-0.00139328,-0.00236024,AMR,MAGE,0.4635852206935107,0.0215751650460067,MAGE,hispanic or latino,HG02348,MAGE,,,PEL,AMR,Unknown,,,unknown,,,,,,,Reference,AMR,0.4635852206935107,Stage1_PCA
HG02355,HG02355,-0.00299347,0.0612448,-0.0163736,0.0255629,-0.00106879,-0.00314811,-0.000551292,0.00126807,-0.00298189,-0.0327272,0.00173581,-0.0024339,0.00329105,-0.00787781,-0.00181643,0.00588082,-0.00240291,-0.000514419,-0.00064443,0.000922498,EAS,MAGE,0.7844500400954098,0.0005103281937039,MAGE,east asian,HG02355,MAGE,,,CDX,EAS,Unknown,,,unknown,,,,,,,Reference,EAS,0.7844500400954098,Stage1_PCA
HG02364,HG02364,-0.00237775,0.0615155,-0.017559,0.0252602,-0.00110061,-0.00282925,-0.000943797,0.000556548,-0.0013454,-0.0325738,0.00236262,-0.00222891,0.00565006,-0.0115934,-0.0033449,0.00812087,-0.00190477,0.000379962,-0.000501654,0.000212562,EAS,MAGE,0.5831968294389338,0.0009868079272974,MAGE,east asian,HG02364,MAGE,,,CDX,EAS,Unknown,,,unknown,,,,,,,Reference,EAS,0.5831968294389338,Stage1_PCA
HG02373,HG02373,-0.00261786,0.0611661,-0.0167679,0.0239211,-0.000138738,-0.00364841,-0.00165491,0.00067685,-0.0013335,-0.0321276,0.000120913,-0.00322057,0.00502214,-0.00844095,-0.00362978,0.00566698,-0.0029008,0.000983691,-0.00135204,-0.000632575,EAS,MAGE,0.7617753599815503,0.0005640119362128,MAGE,east asian,HG02373,MAGE,,,CDX,EAS,Unknown,,,unknown,,,,,,,Reference,EAS,0.7617753599815503,Stage1_PCA
HG02389,HG02389,-0.00283654,0.0613838,-0.0171323,0.0258124,-0.0008382,-0.00262198,-0.0010248,0.000941105,-0.00181042,-0.0329308,0.00197966,-0.00532524,0.0036927,-0.00649851,-0.00215496,0.00634017,3.10046e-05,6.53388e-05,-0.000781511,0.000935781,EAS,MAGE,0.7190881631500737,0.0006650765806364,MAGE,east asian,HG02389,MAGE,,,CDX,EAS,Unknown,,,unknown,,,,,,,Reference,EAS,0.7190881631500737,Stage1_PCA
HG02394,HG02394,-0.00276305,0.0603261,-0.0157725,0.0246804,-0.000636168,-0.002233,-0.00185042,0.00109679,-0.00151746,-0.0331749,0.00167322,-0.0043738,0.00444933,-0.00808883,-0.00207886,0.00687429,-0.00104336,-0.00139694,-0.000793337,0.00104283,EAS,MAGE,0.8044116754332198,0.0004630677566811,MAGE,east asian,HG02394,MAGE,,,CDX,EAS,Unknown,,,unknown,,,,,,,Reference,EAS,0.8044116754332198,Stage1_PCA
HG02396,HG02396,-0.00298287,0.0612942,-0.0169426,0.0256197,-0.000538045,-0.00136289,-0.00178726,0.000488409,-0.00204915,-0.033337,0.00171172,-0.00455782,0.0042261,-0.00647904,-0.00209717,0.00610488,-0.00204892,-0.000412783,-0.000631781,-0.000149992,EAS,MAGE,0.7636469430909392,0.0005595808445623,MAGE,east asian,HG02396,MAGE,,,CDX,EAS,Unknown,,,unknown,,,,,,,Reference,EAS,0.7636469430909392,Stage1_PCA
HG02409,HG02409,-0.00315571,0.0607293,-0.0172908,0.0257785,-2.23438e-05,-0.00202236,-0.000947648,0.000935,-0.00239595,-0.0321546,0.00293044,-0.00198085,0.00421639,-0.00803408,-0.00234858,0.00452107,-0.00194826,0.000518239,-0.000510842,-7.87132e-05,EAS,MAGE,0.9262106899615123,0.0001747008689923,MAGE,east asian,HG02409,MAGE,,,CDX,EAS,Unknown,,,unknown,,,,,,,Reference,EAS,0.9262106899615123,Stage1_PCA
HG02425,HG02425,-0.00494862,0.0233297,-0.0237414,-0.0637701,0.0015455,0.00335982,0.00526911,-0.00482988,-0.00107967,0.045388,0.0464161,-0.00769123,0.00303584,-0.0038586,-0.00196109,0.00492894,-0.00468016,-0.0016863,0.00159591,-0.0013771,SAS,MAGE,0.6677458716217279,0.0034917989104912,MAGE,hispanic or latino,HG02425,MAGE,,,PEL,AMR,Unknown,,,unknown,,,,,,,Reference,SAS,0.6677458716217279,Stage1_PCA
HG02429,HG02429,0.0498963,-0.00838953,-0.00387392,0.00109154,0.000910785,-0.00129374,6.20038e-05,0.00100884,-4.50661e-05,0.00188472,-0.00327502,0.0149776,0.0391754,0.0730613,-0.66539,-0.170522,0.0990259,0.00203935,0.0152706,-0.0104434,AFR,MAGE,0.9229105245466256,0.0016091202232037,MAGE,black or african american,HG02429,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.9229105245466256,Stage1_PCA
HG02439,HG02439,0.0513284,-0.00781852,-0.00475752,0.00245484,-0.00129782,0.00102374,0.000166728,-0.0011777,0.00133057,0.00276012,-0.00156549,0.00206665,0.00633076,0.0151824,-0.0143745,0.0229684,-0.0352498,0.0122928,-0.0407921,-0.00252133,AFR,MAGE,0.98183555777002,0.0003791538489991,MAGE,black or african american,HG02439,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.98183555777002,Stage1_PCA
HG02449,HG02449,0.0521657,-0.00839222,-0.0040424,0.00172635,7.86145e-05,-0.000797457,0.000238096,0.000150374,-0.00105987,0.00224793,-0.000286352,0.00563939,-0.000213103,0.0307601,-0.0115171,0.0434878,-0.0142306,-0.00271425,-0.0193678,0.00867484,AFR,MAGE,0.9359576074790456,0.0013367831126331,MAGE,black or african american,HG02449,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.9359576074790456,Stage1_PCA
HG02450,HG02450,0.0501632,-0.00830825,-0.00287697,0.00318721,0.000794646,-0.00131503,0.000203117,-0.00122394,0.00118518,0.00290508,0.000506398,0.000833557,0.00025887,0.0157537,-0.0112328,0.0252008,-0.0229388,-0.0159457,0.00188959,0.0230975,AFR,MAGE,0.935455010362963,0.0013472740282718,MAGE,black or african american,HG02450,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.935455010362963,Stage1_PCA
HG02471,HG02471,0.0508106,-0.0081243,-0.0045552,0.000716356,-0.000938139,-0.000631449,-0.000742778,-0.00126758,0.000193691,0.0021627,-0.00285817,0.00450486,0.00669601,0.00736324,0.00218153,0.0213803,-0.0252697,-0.0125761,-0.0266601,-0.000995994,AFR,MAGE,0.9628401935074464,0.0007756518742129,MAGE,black or african american,HG02471,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.9628401935074464,Stage1_PCA
HG02479,HG02479,0.0498235,-0.00851345,-0.00334168,0.00163097,-4.61688e-05,0.000332948,-7.51402e-05,0.000750431,0.000585833,0.00204893,-0.000924868,0.0152888,0.034519,0.0722776,-0.664111,-0.167325,0.0992278,0.0054168,0.0113795,-0.0109321,AFR,MAGE,0.9165835230595568,0.0017411863189347,MAGE,black or african american,HG02479,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.9165835230595568,Stage1_PCA
HG02481,HG02481,0.0496045,-0.0073378,-0.00428507,0.00308335,8.45363e-05,0.000555097,0.00154548,0.000206895,-9.23166e-05,0.00265423,-0.00134184,0.00196071,0.00186372,0.010397,-0.0158084,0.0224058,-0.015872,0.00407628,0.00828311,0.00375813,AFR,MAGE,0.9229204007363538,0.0016089140734468,MAGE,black or african american,HG02481,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.9229204007363538,Stage1_PCA
HG02489,HG02489,0.0471108,-0.00766274,-0.00345085,0.00316934,0.00135536,-0.000191204,-0.000696086,-0.00102705,-0.000778705,0.00419554,0.00123765,0.0062955,0.009315,0.0143987,-0.00621259,0.0337553,-0.0353641,-0.00582193,0.000471758,0.0495272,AFR,MAGE,0.8034273589273159,0.0041031413201135,MAGE,black or african american,HG02489,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.8034273589273159,Stage1_PCA
HG02491,HG02491,-0.0071997,0.014082,0.00766577,0.0114366,0.000270987,-0.00209308,-0.00128037,-0.000985148,0.00399142,0.0505436,-0.0411373,0.00859272,-0.00179105,0.00227478,-5.55174e-06,0.00250821,-0.000992718,-0.000608246,-0.000350527,0.00033316,AMR,MAGE,0.9184281734140188,0.0032809044224548,MAGE,south asian,HG02491,MAGE,,,PJL,SAS,Unknown,,,unknown,,,,,,,Reference,AMR,0.9184281734140188,Stage1_PCA
HG02494,HG02494,-0.00784689,0.0120278,0.00798183,0.0109344,0.00167215,0.000152227,-0.00225682,0.000345595,0.00304353,0.0444722,-0.0339916,0.00250281,0.00184121,-0.00456152,-0.00365245,0.00828562,-0.00431219,0.00041529,0.000288921,0.000793529,AMR,MAGE,0.873102021480654,0.0051039697938583,MAGE,south asian,HG02494,MAGE,,,PJL,SAS,Unknown,,,unknown,,,,,,,Reference,AMR,0.873102021480654,Stage1_PCA
HG02497,HG02497,0.0519541,-0.00782057,-0.0038953,0.000913206,0.000283697,-0.000734072,0.000591838,-0.000400804,8.15459e-06,0.00349335,-0.00036057,9.64945e-05,0.00974148,0.0233153,-0.000350328,0.0366002,-0.0398183,-0.0128428,0.0176622,0.018553,AFR,MAGE,0.9603109164157084,0.0008284465118008,MAGE,black or african american,HG02497,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.9603109164157084,Stage1_PCA
HG02502,HG02502,0.0433454,-0.00732084,-0.00181,0.00312247,0.00024831,0.000914677,0.00130133,-0.00117247,0.00165454,0.00352466,6.69024e-05,0.00575807,-0.00300812,0.00655577,-0.0130632,0.0291541,-0.0306367,-0.011463,-0.0126286,0.0200167,AFR,MAGE,0.6232204764047959,0.0078646734530292,MAGE,black or african american,HG02502,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.6232204764047959,Stage1_PCA
HG02511,HG02511,0.0513644,-0.00737367,-0.00350588,0.00225261,0.000653967,-0.000257362,-0.000778546,0.000422998,0.000815247,0.00247689,-0.000112939,0.00129996,0.0109312,0.0165988,-0.00404976,0.0368779,-0.0172265,0.00651228,-0.0140891,0.00403675,AFR,MAGE,0.991507796229089,0.0001772612506048,MAGE,black or african american,HG02511,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.991507796229089,Stage1_PCA
HG02513,HG02513,-0.00286143,0.0607279,-0.0168014,0.0256213,-1.03563e-05,-0.0022341,-0.00059492,0.00111283,-0.00276985,-0.0338105,0.00141885,-0.00147499,0.00547644,-0.0087418,-0.00225512,0.00647954,-0.00148009,-0.00113383,-0.000116457,0.000908907,EAS,MAGE,0.9493788126604664,0.0001198488698841,MAGE,east asian,HG02513,MAGE,,,KHV,EAS,Unknown,,,unknown,,,,,,,Reference,EAS,0.9493788126604664,Stage1_PCA
HG02536,HG02536,0.0429981,-0.0082662,-0.00168289,0.00203934,-0.00221837,-0.000153233,-3.17247e-05,0.000527204,0.000190422,0.00363645,0.00035006,0.00548532,0.00981499,0.0115102,-0.00930699,0.0383919,-0.00694341,-0.00690565,-0.00743952,0.00661391,AFR,MAGE,0.6047422662239583,0.0082503767090927,MAGE,black or african american,HG02536,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.6047422662239583,Stage1_PCA
HG02545,HG02545,0.049514,-0.00790197,-0.00262353,0.0018623,-0.000315187,0.000449015,-0.00107898,-0.00236363,0.000174011,0.00361397,-0.00118091,0.00640722,0.0130889,0.020982,-0.00309742,0.040435,-0.0206742,0.00293149,-0.0183517,0.0269966,AFR,MAGE,0.916071614146214,0.0017518716035349,MAGE,black or african american,HG02545,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.916071614146214,Stage1_PCA
HG02568,HG02568,0.0533259,-0.00766381,-0.0037155,0.00208142,0.00133049,-0.000193166,0.000776562,-0.000399769,-0.000147922,0.00395475,-0.000732396,-0.00431905,-0.0944025,-0.075969,-0.00167698,-0.0296111,0.00669148,-0.0166335,0.104192,-0.00382719,AFR,MAGE,0.8981025307868779,0.0021269476467417,MAGE,black or african american,HG02568,MAGE,,,GWD,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.8981025307868779,Stage1_PCA
HG02574,HG02574,0.0520383,-0.00767629,-0.00332901,0.00200021,0.000286705,-0.00045952,0.000197522,-0.00021242,-9.14035e-05,0.00343334,-0.00149557,-0.00667887,-0.0856138,-0.0743757,0.00697086,-0.013277,0.0069449,-0.00224851,0.0784838,0.00140397,AFR,MAGE,0.9589190083999956,0.0008575003784117,MAGE,black or african american,HG02574,MAGE,,,GWD,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.9589190083999956,Stage1_PCA
HG02580,HG02580,0.0459149,-0.00794938,-0.00282202,0.00230692,0.000325231,0.000753049,0.000753777,-0.00135453,0.000101999,0.00234544,-0.000947094,0.00632679,0.00297014,0.0112566,-0.0127086,0.0309968,-0.0126077,-0.0177926,-0.0230843,-0.00889434,AFR,MAGE,0.7452904913116121,0.005316655990488,MAGE,black or african american,HG02580,MAGE,,,ACB,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.7452904913116121,Stage1_PCA
HG02583,HG02583,0.0542613,-0.00794114,-0.00517732,0.00145474,0.000686858,-0.000429314,-0.000343337,-0.00187943,-0.000385784,0.00403075,-0.0029726,-0.00768903,-0.105413,-0.0963023,0.00965679,-0.0290852,0.00543476,-0.0112808,0.102111,0.0129997,AFR,MAGE,0.851949225225574,0.0030903245138124,MAGE,black or african american,HG02583,MAGE,,,GWD,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.851949225225574,Stage1_PCA
HG02597,HG02597,-0.00778805,0.0109354,0.00951975,0.0107471,0.00154411,0.00215529,-0.00142715,0.000284114,0.00627406,0.0477985,-0.038881,0.00305214,0.000569543,-0.00160776,-0.00141686,0.00523224,-0.00167681,-0.000646137,-0.00194377,0.000236113,AMR,MAGE,0.8527759438760084,0.0059215059542623,MAGE,south asian,HG02597,MAGE,,,PJL,SAS,Unknown,,,unknown,,,,,,,Reference,AMR,0.8527759438760084,Stage1_PCA
HG02601,HG02601,-0.00641305,0.0162652,0.00573747,0.0136996,-0.000248515,-0.000798938,0.00072169,0.00335739,0.00245752,0.0546682,-0.0447647,0.0080436,-0.00250919,0.00408332,0.000613513,0.00123883,-0.000975863,-0.000396243,-0.000338441,0.000691525,AMR,MAGE,0.9485649217278834,0.0020687727961371,MAGE,south asian,HG02601,MAGE,,,PJL,SAS,Unknown,,,unknown,,,,,,,Reference,AMR,0.9485649217278834,Stage1_PCA
HG02611,HG02611,0.0541509,-0.00777469,-0.00484248,0.000786457,0.000382899,-0.000519053,-0.000589714,0.00029803,-0.000555345,0.00306167,-0.00335762,-0.0040602,-0.125483,-0.108371,0.00496625,-0.0346816,0.0177591,0.00766545,0.180406,-0.0108707,AFR,MAGE,0.8582428274216454,0.002958955575174,MAGE,black or african american,HG02611,MAGE,,,GWD,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.8582428274216454,Stage1_PCA
HG02613,HG02613,0.0522053,-0.0077756,-0.00523148,0.00244909,-0.000586667,-0.00132943,0.000354105,-0.00287075,-0.00181936,0.00532937,-0.00277649,-0.00661943,-0.0818178,-0.0886822,0.00484021,-0.0113454,0.0147321,-0.0285149,0.0765696,-0.0197932,AFR,MAGE,0.9499069287273658,0.0010456132118311,MAGE,black or african american,HG02613,MAGE,,,GWD,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.9499069287273658,Stage1_PCA
HG02614,HG02614,0.0517458,-0.00786868,-0.00491473,0.00199345,0.00037514,9.55962e-05,0.0002592,-0.00108062,0.00129318,0.0038688,-0.00208817,-0.0098912,-0.0957811,-0.0816819,0.00474429,-0.0183313,-0.00512254,-0.0152313,0.0690353,0.00761574,AFR,MAGE,0.9676353848774916,0.0006755598790049,MAGE,black or african american,HG02614,MAGE,,,GWD,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.9676353848774916,Stage1_PCA
HG02620,HG02620,0.0545607,-0.0076237,-0.00404855,0.00141227,0.000677791,-0.0011614,0.000782214,-0.000352241,0.000170293,0.00346952,-0.00219053,-0.00329298,-0.0875285,-0.0737568,0.000876752,-0.0248086,0.0208678,-0.01504,0.0518029,-0.0332783,AFR,MAGE,0.8392263835072347,0.003355893604602,MAGE,black or african american,HG02620,MAGE,,,GWD,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.8392263835072347,Stage1_PCA
HG02623,HG02623,0.054516,-0.00811638,-0.00443474,0.0016965,0.00055883,-0.000568636,-0.00152438,0.000656627,-5.02977e-05,0.00371686,0.000161718,-0.000288002,-0.107465,-0.0956867,0.00975773,-0.0561173,0.0132123,0.00127548,0.195649,0.00137181,AFR,MAGE,0.838459747784938,0.0033718959063082,MAGE,black or african american,HG02623,MAGE,,,GWD,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.838459747784938,Stage1_PCA
HG02624,HG02624,0.054909,-0.00804828,-0.00441115,0.00216965,-0.000101914,0.000691806,0.000687902,-0.000860105,0.00120986,0.00346774,-0.00131487,-0.00469393,-0.108214,-0.0795034,0.00289099,-0.0227091,0.028656,-0.0116444,0.15632,0.0247941,AFR,MAGE,0.820498322354165,0.0037468121024328,MAGE,black or african american,HG02624,MAGE,,,GWD,AFR,EAS,,,unknown,,,,,,,Reference,AFR,0.820498322354165,Stage1_PCA
